HerdCode,HerdName,ScorerName,ScoreDate,Creation Date,CalfID,BirthDate,Calf Age,BodyTemp,BodyWeight,Appetite,Attitude,Nose,Eye,Ear,Cough,Temperature,TotalRespiratoryScore,UltraSound,UltraSoundComment,UScategory,Fecal,Navel,Joint,CalfComment,trtScoreRS,trtScoreNRS,RScategory,BRDCategory,Recheck,trtScore,,
12345678,Skyview ,Isabela,7/25/2024,7/25/2024 8:43,39,7/23/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/26/2024,7/26/2024 9:55,39,7/23/2024,3,101,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/23/2024,7/23/2024 9:43,40,7/22/2024,1,100.6,,2,1,0,0,0,0,0,0,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/24/2024,7/24/2024 9:20,40,7/22/2024,2,102.1,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Isabela,7/25/2024,7/25/2024 8:58,40,7/22/2024,3,100.8,,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/23/2024,7/23/2024 9:47,41,7/22/2024,1,101.2,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Isabela,7/24/2024,7/24/2024 9:19,41,7/22/2024,2,101.3,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/25/2024,7/25/2024 8:54,41,7/22/2024,3,102,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Isabela,7/23/2024,7/23/2024 9:45,42,7/22/2024,1,101,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/24/2024,7/24/2024 9:18,42,7/22/2024,2,101.4,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Isabela,7/25/2024,7/25/2024 8:56,42,7/22/2024,3,101.8,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:36,43,7/18/2024,1,101,,3,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/20/2024,7/20/2024 9:23,43,7/18/2024,2,101.9,,0,0,0,0,0,0,1,1,,,,2,1,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,7/21/2024,7/21/2024 13:39,43,7/18/2024,3,100,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:34,44,7/18/2024,1,101.5,,3,2,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/20/2024,7/20/2024 9:22,44,7/18/2024,2,101.2,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/21/2024,7/21/2024 13:37,44,7/18/2024,3,100.6,,0,0,0,0,0,0,0,0,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:32,45,7/18/2024,1,101.2,,3,2,0,0,0,0,1,1,,,,3,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,7/20/2024,7/20/2024 9:21,45,7/18/2024,2,102.2,,0,0,0,0,0,0,2,2,,,,2,0,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,7/21/2024,7/21/2024 13:35,45,7/18/2024,3,100.7,,0,0,0,0,0,0,0,0,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 9:21,46,7/17/2024,1,101.4,,1,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:29,46,7/17/2024,2,102.1,,0,0,0,0,0,0,2,2,,,,2,0,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,7/20/2024,7/20/2024 9:04,46,7/17/2024,3,100.8,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 11:44,47,7/16/2024,1,100.5,,0,0,0,0,0,0,0,0,,,,0,2,0,,0,2,Navel,,,Treatable,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 9:23,47,7/16/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:15,47,7/16/2024,3,102.7,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 11:45,48,7/16/2024,1,101.6,,2,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 9:24,48,7/16/2024,2,101.4,,1,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:13,48,7/16/2024,3,100,,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 11:48,49,7/16/2024,1,101.5,,3,1,0,0,0,0,1,1,,,,1,0,0,rapid breathing,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 9:26,49,7/16/2024,2,102.1,,3,1,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:25,49,7/16/2024,3,101.4,,0,1,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 11:54,50,7/16/2024,1,100.7,,1,0,0,0,0,0,0,0,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 9:31,50,7/16/2024,2,102.4,,1,0,0,0,0,0,2,2,,,,2,1,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:07,50,7/16/2024,3,102.9,,1,1,0,0,0,0,2,2,,,,3,3,0,,1,4,Diarrhea_Navel,,,Treatable,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 11:54,51,7/16/2024,1,101.4,,0,0,0,0,0,0,1,1,,,,0,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 9:30,51,7/16/2024,2,102,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Destiny,7/19/2024,7/19/2024 9:01,51,7/16/2024,3,101.9,,0,0,0,0,0,0,1,1,,,,1,2,0,,0,2,Navel,,,Treatable,,
12345678,Skyview ,Destiny ,7/16/2024,7/16/2024 9:55,52,7/15/2024,1,101.5,,2,0,0,0,0,0,1,1,,,,0,2,0,,0,2,Navel,,,Treatable,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 11:57,52,7/15/2024,2,102.5,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 10:33,52,7/15/2024,3,102.6,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Destiny ,7/16/2024,7/16/2024 9:53,53,7/15/2024,1,102.2,,0,0,0,0,0,0,2,2,,,,1,2,0,,1,2,Navel,,,Treatable,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 12:00,53,7/15/2024,2,101,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 10:34,53,7/15/2024,3,102.4,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Destiny ,7/16/2024,7/16/2024 9:51,54,7/15/2024,1,101.3,,2,0,0,0,0,0,1,1,,,,2,2,0,,0,4,Diarrhea_Navel,,,Treatable,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 11:59,54,7/15/2024,2,102.1,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 10:36,54,7/15/2024,3,101.9,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,7/16/2024,7/16/2024 9:49,55,7/15/2024,1,101.2,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 12:03,55,7/15/2024,2,102.1,,0,0,0,0,0,1,2,3,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 10:39,55,7/15/2024,3,101.6,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,7/16/2024,7/16/2024 9:48,56,7/15/2024,1,101.4,,2,0,0,0,0,1,1,2,,,,1,2,0,,0,2,Navel,,,Treatable,,
12345678,Skyview ,Kenson,7/17/2024,7/17/2024 12:04,56,7/15/2024,2,102.1,,0,0,0,0,0,0,2,2,,,,0,0,,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/18/2024,7/18/2024 10:40,56,7/15/2024,3,101.5,,0,0,0,0,0,0,1,1,,,,0,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:52,57,7/11/2024,1,101.6,,3,2,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 8:47,57,7/11/2024,2,101,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,7/15/2024,7/15/2024 8:57,57,7/11/2024,4,99.6,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:54,58,7/11/2024,1,101,,1,0,0,0,0,0,1,1,,,,0,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 8:48,58,7/11/2024,2,102.3,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Destiny ,7/15/2024,7/15/2024 9:36,58,7/11/2024,4,101.2,,0,0,0,0,0,0,1,1,,,,1,3,0,,0,2,Navel,,,Treatable,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:38,59,7/10/2024,1,101.3,,0,0,0,0,0,0,1,1,,,,2,1,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:42,59,7/10/2024,2,101.7,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 8:52,59,7/10/2024,3,102.2,,0,0,0,0,0,1,2,3,,,,0,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:34,60,7/10/2024,1,102.1,,2,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:40,60,7/10/2024,2,102,,1,0,0,0,0,1,2,3,,,,2,0,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 8:53,60,7/10/2024,3,102.1,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:31,61,7/10/2024,1,100.8,,1,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:32,61,7/10/2024,2,102.1,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 9:02,61,7/10/2024,3,101.4,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:36,62,7/10/2024,1,100.6,,3,1,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:38,62,7/10/2024,2,101.9,,1,1,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 8:55,62,7/10/2024,3,102.3,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:32,63,7/10/2024,1,101.5,,2,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:36,63,7/10/2024,2,102.5,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 9:05,63,7/10/2024,3,101.4,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:29,64,7/10/2024,1,102.4,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:33,64,7/10/2024,2,102.5,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/13/2024,7/13/2024 9:03,64,7/10/2024,3,101.4,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/10/2024,7/10/2024 10:19,65,7/9/2024,1,102.1,,2,1,0,0,0,2,2,4,,,,1,0,0,,2,0,RespiratoryDisease,,,Treatable,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:26,65,7/9/2024,2,102.4,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/12/2024,7/12/2024 9:29,65,7/9/2024,3,102.9,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Kenson,7/9/2024,7/9/2024 11:41,66,7/8/2024,1,101.6,,2,1,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview,Kenson,7/10/2024,7/10/2024 10:16,66,7/8/2024,2,102.5,,0,1,0,0,0,0,2,2,,,,1,0,0,did not consume pm feeding on 7/9,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:21,66,7/8/2024,3,101.5,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,7/9/2024,7/9/2024 11:39,67,7/8/2024,1,100.6,,1,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/10/2024,7/10/2024 10:15,67,7/8/2024,2,100.8,,0,0,0,0,0,0,0,0,,,,1,0,1,did not consume pm feeding on 7/9,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:19,67,7/8/2024,3,101.3,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,7/9/2024,7/9/2024 11:31,68,7/8/2024,1,101.3,,0,0,1,0,0,1,1,3,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/10/2024,7/10/2024 10:04,68,7/8/2024,2,102.5,,0,0,0,0,0,0,2,2,,,,1,0,0,did not consume pm feeding on 7/9,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:15,68,7/8/2024,3,102.5,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Kenson,7/9/2024,7/9/2024 11:22,69,7/8/2024,1,100.7,,2,2,0,0,0,0,0,0,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/10/2024,7/10/2024 10:02,69,7/8/2024,2,101.5,,0,0,0,0,0,0,1,1,,,,1,1,0,did not consume pm feeding on 7/9,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:13,69,7/8/2024,3,101.5,,0,0,0,0,0,0,1,1,,,,0,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,7/9/2024,7/9/2024 11:10,70,7/8/2024,1,100.8,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/10/2024,7/10/2024 9:54,70,7/8/2024,2,101.4,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 9:09,70,7/8/2024,3,101,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Kenson,7/9/2024,7/9/2024 11:13,71,7/8/2024,1,101.4,,1,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,7/10/2024,7/10/2024 9:58,71,7/8/2024,2,102.7,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview,Kenson,7/11/2024,7/11/2024 11:09,71,7/8/2024,3,102.2,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Bela,7/5/2024,7/5/2024 9:27,72,7/4/2024,1,101.1,,3,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Bela,7/6/2024,7/6/2024 8:56,72,7/4/2024,2,102.5,,0,0,0,0,0,0,2,2,,,,1,1,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Bela,7/7/2024,7/7/2024 8:57,72,7/4/2024,3,99,,0,0,0,0,0,0,0,0,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/5/2024,7/5/2024 9:25,73,7/4/2024,1,100.8,,1,0,0,0,0,0,0,0,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Bela,7/6/2024,7/6/2024 8:54,73,7/4/2024,2,101,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/7/2024,7/7/2024 8:54,73,7/4/2024,3,100.4,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/5/2024,7/5/2024 9:23,74,7/4/2024,1,100.2,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/6/2024,7/6/2024 8:51,74,7/4/2024,2,101.2,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/7/2024,7/7/2024 8:50,74,7/4/2024,3,100.6,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/4/2024,7/4/2024 9:02,75,7/3/2024,1,100.7,,0,0,1,0,0,0,0,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Bela,7/5/2024,7/5/2024 9:21,75,7/3/2024,2,102.4,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Bela,7/6/2024,7/6/2024 8:48,75,7/3/2024,3,102.3,,0,0,0,0,0,0,2,2,,,,1,0,0,,1,0,NoDisease,,Recheck,,,
12345678,Skyview ,Bela,7/4/2024,7/4/2024 9:01,76,7/3/2024,1,100.7,,0,0,0,0,0,0,0,0,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Bela,7/5/2024,7/5/2024 9:18,76,7/3/2024,2,100.2,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/6/2024,7/6/2024 8:43,76,7/3/2024,3,99.7,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/4/2024,7/4/2024 9:00,77,7/3/2024,1,101,,3,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/5/2024,7/5/2024 9:19,77,7/3/2024,2,99.4,,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Bela,7/6/2024,7/6/2024 8:46,77,7/3/2024,3,100.9,,0,0,0,0,0,0,0,0,,,,1,1,0,,0,0,NoDisease,,,,,
